id,current_rating,potential_rating,height,weight,preferred_foot,skill_moves,value,wage,ball_control,strength,long_shots_level
236244,65,74,183,69,Right,2,1.300.000,2.2,62,67,Fair
234279,70,70,170,72,Right,3,1.300.000,5.1,61,66,Fair
241379,59,73,178,75,Left,3,500,2,66,57,Good
243344,61,68,195,85,Right,2,550,1.3,43,85,Fair
185427,73,73,193,90,Right,1,,,23,71,Fair
252555,52,70,173,65,Right,2,180,1.3,48,58,Fair
255290,60,75,186,80,Left,1,450,1.3,15,60,Fair
233046,61,70,183,78,Right,2,625,1.3,60,70,Fair
234783,64,70,180,77,Left,2,775,2,60,70,Good
256516,64,78,181,67,Right,4,1.200.000,1.3,66,60,Good
237005,67,73,176,67,Right,2,1.300.000,2.5,65,57,Good
214765,69,71,185,78,Right,2,1.300.000,4.6,59,82,Good
240138,67,70,179,76,Right,2,1.100.000,4.8,68,73,Fair
216758,66,66,174,63,Right,2,400,4,53,52,Fair
211567,74,75,179,74,Right,3,4.000.000,9.9,70,68,Good
232207,68,76,190,88,Right,2,2.400.000,15,66,77,Good
251729,61,61,178,70,Right,3,,,62,61,Good
230390,71,71,192,85,Right,2,1.600.000,5.4,57,90,Good
203809,66,68,185,88,Left,2,800,2.7,53,86,Fair
250991,64,71,180,74,Left,2,1.000.000,1.3,65,60,Good
195427,65,66,191,79,Right,2,775,7,64,81,Good
200726,80,81,187,78,Left,1,14.500.000,40,23,55,Fair
256146,60,71,184,76,Right,2,450,1.6,61,68,Fair
223046,69,71,184,77,Right,2,1.300.000,7.1,60,69,Fair
208316,63,63,182,70,Right,2,425,1.5,62,63,Good
245290,64,75,179,78,Right,2,1.100.000,3.9,57,69,Fair
246845,69,69,177,73,Right,3,1.300.000,9,71,64,Good
190625,60,60,168,64,Left,2,220,1.7,59,54,Good
233945,56,60,182,72,Right,2,170,1.5,55,68,Good
205524,70,70,183,59,Left,3,1.300.000,5.1,71,60,Good
253344,66,73,182,72,Left,2,1.400.000,3.5,70,71,Fair
237681,75,89,173,67,Left,4,12.000.000,55,81,52,Good
230144,71,79,175,68,Left,3,3.800.000,15,76,52,Good
256392,49,65,177,72,Right,2,110,1.3,38,55,Good
236993,69,72,175,79,Right,3,1.500.000,3.3,65,68,Good
259067,63,70,188,80,Right,1,750,1.4,19,57,Fair
184518,69,69,186,83,Right,3,1.300.000,7,64,71,Good
211619,67,68,186,81,Right,2,850,4.5,52,80,Fair
220847,68,71,182,77,Right,3,1.400.000,5.3,72,55,Good
180808,74,74,182,78,Right,2,1.800.000,12.5,70,75,Good
202035,72,72,165,60,Right,3,2.100.000,6,74,58,Good
255947,62,70,175,73,Right,2,775,1.3,56,64,Fair
192566,63,63,178,77,Right,3,425,3.3,64,63,Good
251007,56,66,185,76,Left,2,275,1.3,41,69,Fair
189280,78,78,175,73,Right,3,11.000.000,45,77,70,Good
213274,66,67,183,83,Right,1,575,3.3,23,58,Fair
211249,67,67,182,77,Right,2,600,4.8,61,84,Good
247429,59,81,189,75,Right,2,600,1.3,39,70,Fair
208592,69,71,175,66,Right,3,1.400.000,3.3,67,59,Good
243939,64,69,178,65,Right,2,700,1.3,63,68,Good
240616,66,75,183,72,Right,2,1.600.000,2.4,60,66,Good
183377,67,67,188,86,Right,2,750,1.6,55,82,Fair
228827,69,77,174,70,Right,2,2.800.000,3.1,70,72,Good
200458,84,85,178,74,Left,3,41.000.000,100,83,69,Excellent
202465,65,65,173,66,Right,3,650,4.9,63,67,Good
254205,63,63,170,69,Left,3,450,3.1,52,67,Good
257583,58,68,188,77,Left,1,325,1.3,12,47,Fair
230847,61,72,180,70,Right,2,650,1.9,58,48,Good
193727,59,59,181,75,Right,3,200,1.3,56,71,Good
225346,71,71,177,79,Right,3,1.800.000,11,73,65,Good
187334,67,67,187,75,Right,2,775,2.6,62,77,Good
210008,81,82,192,80,Left,3,27.500.000,75,84,82,Excellent
246668,64,64,193,85,Right,2,450,1.3,56,78,Fair
212035,73,73,173,71,Right,4,2.900.000,13.5,74,56,Excellent
244655,66,72,176,67,Right,3,1.300.000,6.4,66,36,Good
246392,52,69,178,68,Right,2,190,3.7,46,48,Good
222179,60,60,187,77,Right,2,180,1.8,50,73,Fair
203624,71,71,182,76,Right,2,1.300.000,11.5,55,75,Good
255044,56,57,193,86,Left,2,130,1.3,42,81,Fair
257079,60,73,186,80,Right,2,525,1.6,60,64,Good
233292,71,74,181,79,Right,2,2.000.000,11,57,85,Fair
251904,55,69,184,79,Left,1,220,1.3,10,38,Fair
198868,70,70,187,78,Right,2,1.300.000,26,53,80,Fair
239735,58,68,187,71,Right,2,375,1.3,57,54,Fair
244205,69,77,172,71,Left,2,2.900.000,5.8,74,72,Excellent
186876,68,68,190,70,Right,2,750,2.8,65,82,Good
225716,61,61,178,68,Left,2,150,1.9,61,58,Good
214948,71,74,185,77,Right,2,2.000.000,10.5,58,74,Fair
241007,65,74,185,75,Left,2,1.300.000,3.4,64,71,Fair
234107,65,75,180,72,Right,2,1.400.000,3.4,69,67,Good
228124,72,72,187,83,Right,2,1.800.000,6,48,89,Good
255414,60,68,179,71,Right,3,500,1.3,64,48,Good
257429,63,63,179,76,Right,2,375,2.2,64,67,Good
126883,66,66,181,80,Right,3,375,3.6,70,66,Good
202873,73,73,190,90,Right,1,1.900.000,14,18,76,Fair
234412,60,63,188,70,Right,2,300,1.7,59,65,Good
192970,66,66,183,76,Right,4,750,4.1,66,65,Good
206563,65,66,164,70,Right,3,750,2,69,57,Good
258733,59,67,176,65,Left,2,425,1.6,53,53,Fair
225203,68,75,189,83,Right,1,1.900.000,2.5,25,37,Fair
209696,63,64,170,71,Left,3,500,3.4,70,59,Good
208984,65,65,182,75,Right,2,625,1.9,63,62,Good
212170,67,71,187,73,Right,3,1.200.000,1.3,66,56,Good
258699,61,72,175,72,Right,2,650,2.1,67,50,Good
227394,73,74,183,80,Left,3,3.200.000,11,69,80,Good
203331,65,65,173,72,Right,3,675,3.9,64,52,Good
228061,61,61,175,72,Right,2,250,2.2,53,61,Good
257096,61,77,184,76,Right,3,775,1.3,68,51,Good
250753,63,80,198,91,Right,1,1.000.000,1.3,11,43,Fair
231240,72,79,169,64,Left,4,4.300.000,12.5,77,34,Good
243485,53,64,175,69,Right,2,190,1.9,50,57,Good
225653,75,80,175,68,Right,3,7.500.000,13.5,74,71,Good
258363,53,68,182,68,Left,2,180,1.3,35,63,Fair
221610,73,73,188,81,Right,1,,,20,36,Fair
202170,68,68,188,91,Right,2,750,2.9,60,86,Fair
254710,51,60,173,68,Left,2,120,2,51,53,Good
248733,53,69,167,65,Left,2,210,1.3,38,39,Fair
255802,53,67,175,70,Right,2,200,1.3,62,47,Good
189795,74,74,190,81,Right,3,3.100.000,15,69,83,Good
167926,66,66,178,71,Right,2,375,3.1,63,83,Good
213761,79,79,179,81,Right,3,15.500.000,45,76,77,Excellent
259088,64,69,197,75,Right,2,750,4.8,56,74,Fair
247096,61,67,178,73,Right,2,450,1.3,62,58,Good
240753,70,83,180,72,Right,3,3.500.000,13,73,66,Good
254340,68,71,178,70,Right,3,1.400.000,19.5,72,61,Good
234941,63,73,185,71,Left,2,900,5.9,58,69,Good
177475,73,73,183,80,Right,1,1.300.000,18,19,65,Fair
251142,51,65,182,72,Right,1,110,1.3,14,46,Fair
207722,72,72,183,83,Right,3,1.300.000,7.8,71,88,Excellent
257995,62,70,180,72,Left,2,775,1.3,59,69,Fair
230451,71,71,167,66,Right,2,2.000.000,9.4,72,68,Good
248699,55,61,173,60,Left,2,170,1.4,53,46,Fair
237394,56,71,177,69,Right,2,325,1.3,60,48,Good
242294,68,80,173,73,Right,2,2.500.000,4.3,70,59,Good
238061,57,70,178,66,Right,2,350,3.9,61,54,Good
213331,79,84,195,97,Right,2,21.500.000,45,64,92,Fair
257645,62,62,188,86,Right,2,300,1.3,45,84,Fair
201025,70,70,184,75,Left,2,1.300.000,5.1,64,77,Good
209415,61,61,186,84,Right,2,275,1.3,54,66,Fair
223857,68,68,169,66,Right,3,850,6.7,67,82,Good
239559,62,68,188,78,Right,1,475,1.3,15,51,Fair
179742,67,67,184,76,Right,2,775,3.5,66,76,Good
227547,67,69,184,78,Right,4,1.200.000,3,67,65,Good
235983,70,81,173,62,Right,3,3.100.000,8,71,37,Excellent
252447,58,65,180,73,Right,2,325,1.7,36,58,Fair
233154,68,68,181,76,Left,1,575,1.4,29,41,Fair
257215,56,65,181,78,Right,2,275,3.3,35,61,Fair
255228,57,71,167,67,Left,2,325,1.3,54,40,Fair
215066,69,69,183,72,Left,3,1.200.000,5.2,71,71,Good
243606,61,76,170,67,Right,2,700,1.3,61,47,Good
220328,62,73,177,75,Right,2,800,2.3,57,48,Good
242914,66,80,180,75,Right,4,1.800.000,2,68,71,Excellent
222315,70,70,168,69,Left,3,1.500.000,8.5,70,44,Good
210264,63,63,180,75,Right,1,45,1.3,25,48,Fair
246404,68,68,183,79,Right,3,1.200.000,6.7,73,61,Good
231539,57,71,176,75,Left,2,350,1.7,57,66,Good
205965,77,77,180,72,Right,3,8.500.000,12,74,73,Good
204677,69,70,182,76,Right,3,1.300.000,3.4,70,73,Good
252017,64,79,188,80,Right,2,1.200.000,3.1,63,76,Fair
230282,73,73,179,77,Left,2,1.800.000,11.5,66,77,Fair
250883,70,79,174,69,Right,3,3.100.000,4.5,77,41,Good
223154,72,77,179,79,Right,3,3.100.000,34,73,72,Excellent
225983,65,65,183,79,Left,1,110,2.9,22,69,Fair
242447,64,73,181,73,Left,2,1.200.000,1.5,57,66,Good
258949,65,81,173,70,Right,4,1.600.000,1.4,69,58,Good
226356,71,77,183,75,Left,3,2.700.000,24,75,68,Good
221493,66,66,184,75,Right,2,725,1.3,59,75,Good
246957,63,81,174,70,Left,3,1.100.000,1.3,64,49,Good
254593,61,63,179,75,Right,2,325,2.3,60,63,Fair
253256,66,80,173,73,Right,3,1.800.000,1.5,63,54,Good
202259,65,68,186,80,Right,2,725,1.3,51,78,Fair
221539,65,68,190,80,Right,3,850,2.6,62,50,Good
215965,70,75,187,90,Left,2,2.200.000,10.5,65,90,Good
226706,69,72,178,68,Right,3,1.600.000,5.8,69,44,Good
199845,83,83,192,88,Left,3,21.000.000,65,72,86,Good
245228,69,77,186,81,Right,3,2.900.000,3.7,70,71,Good
230328,76,76,190,82,Right,1,170,11,22,52,Fair
252914,59,73,183,79,Right,1,425,1.3,15,55,Fair
250929,59,72,178,63,Right,2,500,1.3,56,35,Good
232315,62,68,186,79,Right,2,550,1.3,64,67,Good
184261,64,64,180,67,Right,2,450,2.9,61,56,Good
211160,56,56,168,68,Left,2,130,3.1,56,60,Good
135190,73,73,176,74,Left,3,1.300.000,13,74,66,Excellent
253313,62,71,178,66,Left,3,800,2.7,62,42,Good
219550,63,63,196,92,Right,2,450,2,65,91,Good
205089,68,69,187,76,Right,3,1.300.000,6.1,76,32,Excellent
256111,53,63,196,93,Right,1,160,1.3,14,73,Fair
223011,59,64,181,75,Right,1,220,1.3,19,47,Fair
227951,62,73,186,75,Right,2,750,1.3,55,68,Fair
247350,59,75,188,78,Right,2,500,5.4,55,64,Fair
232250,67,75,179,72,Left,3,1.900.000,2.7,67,57,Good
252851,58,69,181,75,Right,2,375,1.3,33,73,Fair
231885,67,67,179,78,Left,3,625,2.1,67,78,Good
195020,68,68,177,82,Right,3,1.100.000,6.9,67,79,Good
189003,71,71,177,76,Right,2,875,5.6,69,71,Good
215820,68,75,182,76,Right,2,2.100.000,2.4,68,74,Good
215089,74,74,184,86,Right,3,1.900.000,12.5,75,84,Good
233011,56,64,182,71,Right,2,300,1.3,57,59,Good
218341,70,74,189,87,Right,2,1.800.000,11.5,68,82,Good
222600,63,66,188,81,Right,1,450,1.3,19,67,Fair
227052,67,67,175,72,Right,2,800,4.9,59,67,Good
152107,65,65,188,80,Left,2,210,3.1,59,68,Good
221885,71,75,186,79,Right,3,2.200.000,5.8,68,74,Good
210321,71,71,180,78,Right,3,1.700.000,5.8,69,72,Good
185020,84,84,178,73,Right,3,24.000.000,75,85,53,Excellent
233441,57,70,188,80,Left,2,325,6,49,63,Fair
219803,69,74,184,84,Right,3,1.700.000,11,64,88,Good
257350,60,68,182,68,Right,1,425,2.3,14,36,Fair
201530,71,71,183,80,Left,3,1.600.000,9,69,66,Excellent
189900,63,63,183,78,Right,2,375,1.7,61,71,Good
215123,74,75,181,80,Right,1,2.900.000,9.9,19,62,Fair
157305,68,68,180,69,Right,2,300,1.6,66,73,Good
257147,62,64,188,81,Right,2,375,1.3,40,77,Fair
168651,82,82,184,78,Right,3,21.500.000,35,82,71,Excellent
188405,65,65,187,83,Right,3,325,1.3,64,76,Good
231391,71,80,172,66,Right,4,3.800.000,23.5,77,37,Good
202808,67,68,171,70,Right,3,1.100.000,4.1,66,64,Good
236454,68,75,175,64,Left,3,2.100.000,6.4,65,59,Fair
251990,63,71,167,65,Right,3,900,1.3,67,38,Good
224890,69,70,176,76,Right,4,1.400.000,3.8,71,62,Good
215334,73,73,191,87,Right,3,2.700.000,16,75,78,Excellent
241569,72,79,182,71,Left,2,4.000.000,8,64,79,Good
209317,68,68,184,74,Right,3,1.100.000,3.8,66,59,Good
225782,76,84,177,70,Right,4,14.500.000,45,76,66,Good
258748,56,74,190,70,Right,2,325,1.3,57,55,Good
247844,51,60,173,66,Right,2,120,1.3,67,53,Good
210136,76,79,183,77,Right,2,8.000.000,14.5,65,71,Good
241093,68,75,185,75,Right,2,2.100.000,4.1,67,70,Good
206518,72,76,178,75,Right,3,3.000.000,45,73,65,Good
232944,63,70,178,67,Right,2,825,1.5,61,62,Fair
255480,54,63,187,77,Right,2,220,1.3,45,70,Good
204525,80,81,182,77,Left,2,17.500.000,25.5,71,80,Excellent
234039,59,68,181,73,Right,2,425,2.6,53,67,Fair
194076,63,63,180,78,Right,2,350,1.4,61,74,Good
257517,56,74,179,73,Right,1,300,1.3,12,39,Fair
201377,77,79,182,78,Right,2,9.500.000,18,63,78,Fair
214876,69,72,173,71,Right,2,1.700.000,12.5,66,66,Good
241139,65,69,189,75,Right,2,775,1.3,55,74,Fair
246306,65,71,169,64,Left,3,1.000.000,3.9,65,54,Good
238919,59,66,191,79,Right,1,325,1.3,12,60,Fair
204175,64,64,194,78,Left,2,475,1.3,60,78,Good
218156,69,70,186,77,Right,4,1.400.000,10.5,70,75,Good
251093,56,61,183,68,Left,2,180,2.5,50,62,Fair
255879,60,72,183,75,Right,3,525,1.3,67,60,Good
237245,69,76,175,70,Right,2,2.300.000,3,64,75,Fair
248748,54,74,178,64,Right,2,275,1.3,54,44,Good
216518,64,69,194,82,Right,1,600,2.8,13,69,Fair
222944,66,67,188,79,Right,3,900,2.9,68,70,Good
220979,63,63,187,85,Right,2,300,1.3,45,78,Fair
242345,53,76,168,64,Right,3,275,1.3,64,54,Fair
214525,59,64,181,78,Right,1,220,1.3,24,60,Fair
241990,73,73,166,61,Right,3,2.900.000,7,73,60,Good
240682,57,60,183,68,Right,2,200,2.4,57,58,Fair
235782,67,72,188,75,Right,2,1.300.000,2.6,69,75,Good
192008,66,66,186,70,Right,2,550,3.2,61,64,Good
205334,61,61,173,70,Right,3,325,3.1,59,68,Good
196948,66,66,175,68,Right,3,325,1.7,71,65,Good
256306,57,80,171,62,Left,2,475,1.3,65,30,Fair
243807,62,67,170,70,Left,3,525,1.3,64,53,Good
223206,69,69,169,70,Right,3,1.300.000,7.3,69,51,Excellent
240728,64,76,191,79,Left,2,1.300.000,3.7,57,74,Fair
183249,70,70,182,87,Right,3,900,9.4,65,87,Excellent
253104,65,73,190,85,Right,2,1.300.000,4.8,54,80,Fair
251139,71,71,175,70,Right,3,1.300.000,6.6,75,81,Good
171923,62,62,183,74,Right,2,220,1.4,65,68,Good
232417,64,71,193,80,Right,1,900,1.3,14,73,Fair
204876,76,76,182,69,Left,3,6.500.000,20,74,73,Good
232102,63,74,189,75,Right,2,900,1.3,39,72,Fair
257901,57,72,180,68,Right,1,325,1.3,16,55,Fair
211398,69,72,191,87,Right,1,1.300.000,5.9,24,80,Fair
242200,65,74,201,88,Right,1,1.300.000,1.3,16,59,Fair
240397,62,62,186,82,Right,2,325,2.7,52,74,Good
184133,73,73,181,75,Right,3,2.200.000,11,75,77,Excellent
221684,67,67,188,79,Left,3,825,2.6,68,68,Fair
190520,75,75,177,76,Right,2,4.100.000,26.5,68,72,Good
254784,54,73,169,56,Right,3,250,1.3,60,30,Fair
36111,68,68,177,70,Right,3,220,2.1,70,69,Good
235297,72,75,181,81,Right,3,2.900.000,11,75,78,Excellent
255896,58,69,174,65,Right,2,350,1.3,57,60,Fair
189701,66,66,185,79,Right,2,350,2.6,56,74,Good
237750,66,66,187,80,Left,2,375,2.7,66,84,Good
236842,66,79,170,71,Right,2,1.900.000,2.8,60,60,Good
199351,67,67,184,70,Right,3,425,1.8,67,67,Good
241586,64,72,165,60,Right,4,1.200.000,1.7,68,33,Good
210423,75,78,175,73,Right,3,6.500.000,7.4,77,57,Excellent
204030,72,73,173,70,Right,3,2.200.000,15.5,70,62,Excellent
252650,50,60,183,76,Right,3,100,1.3,49,50,Fair
255195,61,64,178,77,Right,2,325,1.4,60,69,Good
214933,69,69,184,80,Left,1,675,4.9,20,60,Fair
157407,63,63,185,81,Right,1,70,1.3,23,51,Fair
243041,64,77,180,70,Left,2,1.300.000,1.3,66,45,Good
251355,65,72,185,83,Right,2,1.200.000,3.1,51,77,Fair
192634,69,69,180,71,Left,3,1.200.000,4,71,70,Good
231954,62,67,179,70,Right,2,475,2.1,59,74,Good
253368,58,61,186,82,Right,2,250,1.5,55,74,Good
169386,71,71,180,79,Right,3,575,8.2,73,63,Good
237183,78,84,186,78,Left,4,20.000.000,16.5,81,68,Excellent
258877,54,54,183,73,Right,1,60,1.7,21,46,Fair
245746,56,70,182,77,Right,2,300,1.6,33,66,Fair
244854,58,72,172,66,Right,2,450,1.8,63,45,Good
226268,69,77,175,72,Left,2,2.700.000,24.5,67,54,Good
162899,62,62,180,74,Left,2,100,1.8,53,74,Good
183025,61,61,188,78,Right,2,140,1.3,61,87,Good
214319,67,67,186,78,Right,2,450,4.8,55,79,Fair
227880,61,61,185,83,Left,2,250,3,56,72,Good
248174,65,77,182,72,Right,3,1.600.000,4.4,70,47,Good
252980,56,71,179,64,Right,1,275,1.3,12,53,Fair
201818,73,73,171,66,Right,3,2.900.000,26.5,69,50,Good
232381,76,81,191,94,Right,3,10.500.000,44,77,91,Excellent
237479,58,69,170,70,Left,2,400,1.3,59,58,Good
230216,79,79,175,70,Right,2,14.500.000,19,74,71,Good
250817,66,72,193,85,Right,1,1.000.000,2,20,68,Fair
251705,68,68,174,71,Left,2,,,66,77,Fair
208290,57,59,181,80,Left,2,160,1.3,54,66,Good
259335,60,82,186,72,Right,2,700,1.5,60,62,Good
238626,56,64,176,69,Right,3,300,1.7,53,49,Good
183475,72,72,185,82,Right,1,1.400.000,9.9,35,57,Fair
216774,75,78,188,77,Left,2,6.000.000,38,64,79,Good
202367,63,64,183,85,Left,2,475,2.2,64,79,Good
229037,70,70,177,72,Right,3,1.500.000,5.1,68,68,Good
146996,74,74,188,79,Right,1,100,11,20,60,Fair
235014,65,73,173,70,Left,3,1.400.000,8.2,65,52,Good
158121,79,79,187,88,Right,1,7.500.000,25,12,65,Fair
236792,81,86,192,86,Right,3,31.000.000,41,76,83,Excellent
243692,63,70,183,75,Right,2,825,1.3,59,75,Good
242980,62,74,185,70,Right,3,875,7.8,67,58,Good
258174,57,69,167,63,Right,2,350,1.8,60,44,Fair
211818,72,73,183,77,Right,3,2.400.000,17,74,65,Excellent
223969,61,66,175,68,Right,2,450,1.9,62,60,Good
236268,67,68,173,67,Right,2,1.000.000,4.8,61,54,Good
139062,75,75,186,83,Right,1,130,29,30,69,Fair
225014,73,81,179,72,Right,3,6.000.000,29,80,34,Good
120243,62,62,189,83,Right,1,9,1.3,24,54,Fair
197965,84,84,177,72,Right,3,36.500.000,22.5,85,59,Excellent
212388,59,64,180,75,Right,2,325,1.3,61,67,Good
209194,68,68,187,77,Right,2,750,4.8,44,77,Fair
258031,61,78,185,78,Right,1,675,1.8,25,46,Fair
246185,68,75,179,69,Right,3,2.200.000,7.5,68,59,Good
255253,66,83,172,64,Right,3,2.000.000,2.5,70,39,Good
235852,70,70,174,73,Left,3,1.400.000,8.9,73,58,Good
234740,67,73,176,70,Right,4,1.400.000,3.1,70,43,Good
233085,60,60,188,89,Right,1,120,1.6,16,55,Fair
256886,59,69,177,82,Left,2,425,1.3,49,76,Fair
236287,70,73,178,76,Right,2,1.900.000,8.7,66,72,Good
206631,65,65,173,68,Right,3,650,2.2,65,60,Good
228299,63,68,179,75,Right,3,650,1.3,67,62,Good
257794,63,67,180,84,Right,1,475,1.4,15,52,Fair
225151,71,74,180,72,Left,4,2.200.000,9,75,68,Good
258461,51,66,179,69,Right,2,130,1.3,48,40,Fair
239172,59,71,189,76,Right,1,425,1.3,15,62,Fair
229522,68,73,181,66,Right,3,1.600.000,4.2,72,66,Good
213063,73,79,182,74,Right,2,3.800.000,15,70,74,Fair
258898,63,77,181,74,Left,3,1.000.000,1.3,66,54,Good
253387,56,64,188,75,Left,2,275,2.7,39,71,Fair
254442,59,71,178,71,Right,2,475,1.3,55,68,Good
233986,71,71,176,74,Right,2,1.500.000,7.8,62,65,Fair
235151,70,70,185,74,Left,2,1.300.000,6.4,70,74,Good
250952,65,72,190,83,Right,2,1.200.000,2,61,78,Good
237496,66,77,178,69,Right,3,1.700.000,1.7,67,64,Good
192321,68,68,175,72,Left,3,1.100.000,7,70,57,Excellent
256185,55,65,175,70,Right,2,250,1.6,55,55,Good
172175,74,74,182,72,Right,4,3.000.000,12,77,59,Good
251640,60,66,170,67,Right,2,350,2.3,64,33,Good
229488,64,64,176,70,Right,2,525,2.5,64,63,Good
259270,59,61,178,79,Left,3,275,1.5,60,61,Good
223085,67,67,177,72,Right,3,1.000.000,4.5,67,69,Good
245253,66,78,174,65,Right,3,1.900.000,5,73,38,Good
242596,65,71,185,81,Right,2,1.000.000,1.6,64,70,Fair
211320,80,83,190,84,Right,2,22.500.000,42,65,76,Fair
240285,61,73,189,83,Right,2,700,2.1,62,68,Good
190432,77,77,178,72,Right,2,3.200.000,25.5,77,73,Good
253153,56,72,175,71,Right,2,325,1.3,58,52,Good
235385,63,73,185,79,Left,1,825,2.9,18,65,Fair
255984,59,66,174,68,Right,2,400,1.8,56,48,Good
232440,68,77,179,70,Left,3,2.300.000,12,69,33,Good
230187,67,67,177,72,Right,2,900,2.8,73,62,Good
237642,72,81,176,70,Left,3,4.500.000,8.7,73,68,Fair
251494,63,79,175,66,Right,3,1.100.000,1.3,62,45,Good
245087,61,71,173,70,Right,3,650,1.3,60,57,Good
210862,68,71,190,77,Right,2,1.300.000,2.8,54,76,Fair
214088,68,73,193,69,Right,1,1.300.000,4.5,21,69,Fair
184471,66,66,169,70,Right,3,625,3.7,68,57,Good
214572,75,75,180,72,Right,3,3.700.000,13.5,72,80,Good
242312,64,69,178,72,Right,2,775,7.6,63,67,Good
241494,57,67,190,79,Right,2,325,1.7,38,75,Fair
226950,58,64,185,73,Right,2,300,2.8,57,75,Good
246351,67,79,182,75,Right,3,2.200.000,2.4,66,59,Good
220187,61,67,169,64,Right,3,475,1.9,60,47,Good
227642,72,78,178,75,Right,4,3.300.000,5.3,73,71,Good
252742,60,65,187,75,Right,2,325,1.5,59,69,Good
139609,64,64,171,67,Right,3,220,1.3,62,65,Good
257540,64,80,180,73,Right,3,1.300.000,3.2,68,43,Fair
157515,69,69,174,70,Left,2,450,5.5,65,66,Good
243153,59,73,170,68,Right,2,475,2,51,59,Fair
215699,75,75,173,68,Right,3,4.900.000,23.5,72,67,Fair
147846,69,69,185,80,Right,2,325,2.9,52,77,Good
191673,68,68,176,73,Right,3,500,2.3,70,64,Good
257110,64,75,188,81,Right,2,1.100.000,1.3,52,78,Fair
236403,74,84,192,82,Left,2,7.500.000,14,72,78,Good
215363,72,79,191,82,Right,1,3.600.000,7.1,20,49,Fair
255438,58,75,170,60,Right,3,475,1.3,64,39,Good
257405,59,71,193,79,Left,1,425,1.7,11,65,Fair
201265,66,66,196,83,Right,3,775,4.3,66,77,Good
243016,70,83,173,63,Left,3,3.500.000,9,69,61,Good
210474,63,65,185,70,Right,2,475,1.3,65,77,Good
212449,75,75,196,94,Right,2,4.100.000,18,67,93,Good
226815,65,66,178,68,Left,2,675,1.9,61,60,Fair
253915,66,77,183,75,Right,2,1.700.000,4.3,55,71,Good
233314,72,79,178,72,Right,2,3.900.000,5,71,78,Good
255068,58,63,167,61,Right,2,300,2.1,57,36,Fair
250790,61,82,177,75,Right,3,900,2,64,63,Good
257055,61,69,183,77,Right,2,625,1.3,59,56,Fair
251882,58,74,188,83,Right,1,425,1.3,10,36,Fair
243446,66,78,170,65,Right,3,1.900.000,3.3,66,57,Good
244383,74,81,187,83,Right,2,6.500.000,12,48,80,Fair
244679,56,67,184,70,Right,2,275,1.3,47,60,Fair
241181,61,71,170,66,Right,2,650,3.4,62,56,Good
190824,76,76,177,74,Right,3,6.500.000,49,75,68,Good
255592,63,69,170,61,Right,3,675,1.3,66,36,Good
252257,56,66,193,75,Right,1,250,1.3,15,52,Fair
188844,69,69,184,71,Right,2,600,4.3,59,75,Fair
256214,59,69,182,78,Right,2,425,1.3,57,69,Good
254229,66,66,184,74,Right,3,650,4,69,80,Fair
241928,72,83,183,73,Right,3,4.500.000,11,78,69,Good
245438,63,69,177,75,Right,2,700,4.4,62,67,Good
238108,62,62,183,77,Right,2,275,2.1,59,71,Fair
211265,70,70,176,71,Left,3,650,6.4,75,71,Excellent
198147,66,66,177,74,Right,2,625,3.9,66,64,Fair
226116,63,69,193,87,Left,2,625,3,51,80,Fair
190577,77,77,168,68,Right,3,7.500.000,8.7,76,59,Excellent
232505,65,65,188,85,Right,1,20,1.3,15,60,Fair
171831,67,67,186,86,Right,2,575,2.5,65,76,Fair
229349,65,72,180,64,Left,2,1.200.000,2.2,52,73,Fair
251181,71,79,188,88,Left,2,3.500.000,7.7,67,80,Good
257956,63,72,170,67,Left,3,1.000.000,2.5,66,47,Good
224081,77,83,178,72,Right,3,14.000.000,65,72,81,Good
223744,64,64,180,80,Right,3,550,1.4,62,41,Good
198517,68,68,174,69,Right,3,900,2.1,65,68,Good
241882,60,63,190,83,Right,1,220,1.3,21,68,Fair
230168,82,82,190,85,Right,1,13.500.000,29,21,79,Fair
234982,65,72,190,75,Right,2,1.300.000,2.8,63,70,Good
254383,63,63,173,71,Right,3,425,3.3,70,65,Good
246097,63,71,184,77,Right,2,900,4,41,62,Fair
227584,69,70,179,73,Left,2,1.300.000,5.9,69,61,Good
255341,67,75,177,72,Right,3,2.100.000,3.9,73,63,Good
252484,64,71,181,73,Left,3,1.100.000,1.9,66,70,Good
257686,48,54,176,70,Right,2,60,1.3,28,46,Fair
193422,71,71,185,72,Right,2,1.700.000,16.5,70,73,Good
258573,65,70,185,75,Left,2,875,1.5,54,66,Fair
234202,70,77,170,73,Right,3,2.900.000,4.8,74,64,Good
254803,59,77,193,72,Right,1,450,1.3,19,63,Fair
228221,69,73,189,76,Right,1,1.300.000,3,20,60,Fair
219985,80,80,187,81,Right,4,16.500.000,85,83,72,Excellent
255711,57,64,175,72,Right,2,300,1.8,61,60,Good
248820,66,82,173,67,Right,3,2.000.000,7.7,70,43,Fair
258123,63,73,181,81,Right,2,1.000.000,3.1,65,66,Good
240143,53,63,188,85,Right,2,190,1.3,54,58,Good
148526,75,75,187,80,Right,1,130,4.7,15,69,Fair
183422,71,71,180,77,Right,3,1.300.000,11,72,66,Excellent
247686,56,67,188,77,Right,2,300,1.6,54,63,Good
226395,66,66,177,75,Right,3,825,4.5,68,60,Good
253295,62,72,175,70,Right,2,800,2.1,63,69,Good
